id,source_id,input_image,source_reference_video,reference_video,prompt_file,cat_idx,cat_id,cat_name_zh,motion_idx,motion_id,motion_slug,motion_name_zh,seed,output_name,duration_seconds,reference_duration_seconds,fps,width,height,source_aspect_ratio,aspect_ratio,prompt_version,prompt_status,prompt_sha256,source_reference_sha256,identity_prompt_file
130,130,../data_h3/cat_ids/10_短毛银色斑点猫.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,10,10-silver-spotted-shorthair,短毛银色斑点猫,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,130_10-silver-spotted-shorthair_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,c654c92b9dba915e5bbe510261758876503613db7a9dc226c313c288b35a0770,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
142,142,../data_h3/cat_ids/11_黑白燕尾服猫.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,11,11-black-white-tuxedo,黑白燕尾服猫,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,142_11-black-white-tuxedo_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,6a44599f8087855bd0150d33d5881398ee09fc7219876302012ecc876189554f,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
154,154,../data_h3/cat_ids/12_短毛三花猫.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,12,12-calico-shorthair,短毛三花猫,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,154_12-calico-shorthair_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,99530f14fcc77c33fdd46adfb093e084114ab2e0c26eb3492648dd5f9f6a1675,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
166,166,../data_h3/cat_ids/13_短毛淡三花猫.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,13,13-dilute-calico-shorthair,短毛淡三花猫,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,166_13-dilute-calico-shorthair_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,858247873bbf3284772725717f4d87711ca85881c010e35b9b1d8d56267f2cc8,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
178,178,../data_h3/cat_ids/14_短毛黑玳瑁猫.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,14,14-black-tortoiseshell-shorthair,短毛黑玳瑁猫,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,178_14-black-tortoiseshell-shorthair_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,7dc8842acbc8c02e85d78b8f511daecb45da00001a6eb7949b9df08c8144b923,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
190,190,../data_h3/cat_ids/15_短毛蓝奶油玳瑁猫.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,15,15-blue-cream-tortoiseshell-shorthair,短毛蓝奶油玳瑁猫,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,190_15-blue-cream-tortoiseshell-shorthair_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,7ee5fcb244789770dc7bfef2a009a95796ed799aa27cd12efc945e52a10378fe,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
202,202,../data_h3/cat_ids/16_阿比西尼亚猫原色.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,16,16-abyssinian-ruddy,阿比西尼亚猫原色,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,202_16-abyssinian-ruddy_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,2157af495e22a9f4537ae71d9d45ccdd09d952a6ca2f4ffe9297275ef3f6a57a,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
214,214,../data_h3/cat_ids/17_索马里猫索雷尔色.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,17,17-somali-sorrel,索马里猫索雷尔色,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,214_17-somali-sorrel_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,beefa980b0777aa9ef183f1280c43731a1fef4f8bff2a4c55d26c08b930d7997,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
226,226,../data_h3/cat_ids/18_孟加拉猫玫瑰斑.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,18,18-bengal-rosetted,孟加拉猫玫瑰斑,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,226_18-bengal-rosetted_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,222e6a508745a1e12c94c89efa7d641ba41a64fc8ed93b4997b7cfca889e58fb,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
238,238,../data_h3/cat_ids/19_孟加拉猫雪色大理石纹.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,19,19-bengal-snow-marbled,孟加拉猫雪色大理石纹,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,238_19-bengal-snow-marbled_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,fa7457e13f6e08d107acb76249ea4adaf33fb744061d1fb2372500973b3819eb,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
250,250,../data_h3/cat_ids/20_埃及猫.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,20,20-egyptian-mau,埃及猫,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,250_20-egyptian-mau_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,e875fa2b8f4414a5654afa42299a23919409b4eec76ac746c22bd8bb58057e1a,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
262,262,../data_h3/cat_ids/21_奥西猫黄褐色.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,21,21-ocicat-tawny,奥西猫黄褐色,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,262_21-ocicat-tawny_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,9b1b263ed32a118faf1c3e9738bcfbd4e6f88fbe3ee8fe31de96a6c9b1f70003,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
274,274,../data_h3/cat_ids/22_萨凡纳猫.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,22,22-savannah,萨凡纳猫,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,274_22-savannah_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,d2ab233b1adfcff2d0acb85bae033891630e8441f900d9f36269ff2d0226ea87,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
286,286,../data_h3/cat_ids/23_缅因猫.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,23,23-maine-coon,缅因猫,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,286_23-maine-coon_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,fbd7452e4f1d42babc5ed103ab9e799f265908a049fc838b8500c2197057a0d8,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
298,298,../data_h3/cat_ids/24_挪威森林猫琥珀色.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,24,24-norwegian-forest-amber,挪威森林猫琥珀色,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,298_24-norwegian-forest-amber_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,a48d5742864735efed592c1d0cdf13207e351003fc135e351c95b2cfc7aace3b,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
310,310,../data_h3/cat_ids/25_西伯利亚猫银色.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,25,25-siberian-silver,西伯利亚猫银色,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,310_25-siberian-silver_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,94ec95553b00e145371f559eb9518f67ead257a644c3e4057ba1adb45b3219df,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
322,322,../data_h3/cat_ids/26_涅瓦假面猫海豹山猫纹.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,26,26-neva-masquerade-seal-lynx-point,涅瓦假面猫海豹山猫纹,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,322_26-neva-masquerade-seal-lynx-point_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,27ece7c05325a508f1c5184a4fafef6e93239762623a54900479c84066f51b1f,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
334,334,../data_h3/cat_ids/27_布偶猫蓝双色.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,27,27-ragdoll-blue-bicolor,布偶猫蓝双色,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,334_27-ragdoll-blue-bicolor_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,bd242c79bae4765ea52c30eebc9d1f525758ea34c8571cbca936c8fa483b6f68,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
346,346,../data_h3/cat_ids/28_伯曼猫海豹重点色.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,28,28-birman-seal-point,伯曼猫海豹重点色,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,346_28-birman-seal-point_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,4bfe05f1d5ccea62fe6cd60a7cfe6ab0fafea05e7c99af6310d623c51143cef1,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
358,358,../data_h3/cat_ids/29_波斯猫金吉拉色.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,29,29-persian-chinchilla,波斯猫金吉拉色,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,358_29-persian-chinchilla_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,ecb4e14e640b0d73ad0496f00ad00447d981176e86fc256bfc9c726664524a5e,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
370,370,../data_h3/cat_ids/30_异国短毛猫奶油色.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,30,30-exotic-shorthair-cream,异国短毛猫奶油色,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,370_30-exotic-shorthair-cream_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,0055da69904d1dd0b37b3653ee8f4f54d544e876987aca08f1ff89fbe542010c,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
382,382,../data_h3/cat_ids/31_土耳其安哥拉猫.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,31,31-turkish-angora,土耳其安哥拉猫,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,382_31-turkish-angora_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,083b254aef5f41ca69effaacf42e36ec38a4f1e07d639c30ceb39a2a516419db,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
394,394,../data_h3/cat_ids/32_土耳其梵猫.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,32,32-turkish-van,土耳其梵猫,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,394_32-turkish-van_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,e328dc7086e8934906994cd2987813fc7ce9683c30c320dbbcbe90ca13043119,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
406,406,../data_h3/cat_ids/33_喜马拉雅猫火焰重点色.png,Ref_curl_up_and_lie_down_mirror.mp4,prepared/Ref_curl_up_and_lie_down_mirror.motion.mp4,prompts/curl_up_and_lie_down_mirror.v1.en.txt,33,33-himalayan-flame-point,喜马拉雅猫火焰重点色,12,12-curl-up-and-lie-down-mirror,curl_up_and_lie_down_mirror,低头向画面右侧蜷卧并闭眼休息,0,406_33-himalayan-flame-point_12-curl-up-and-lie-down-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,curl_up_and_lie_down_mirror.v1+cat_identity.v1,pending_model_validation,a5564d21c64b6a0c37b0aaa5e4785106636862927bc976d645286a5ef498daaf,5dcfd307dd80e4bd86fa73aff45f41f66eced8aba348a07f81f559f008a63527,prompts/cat_identity.v1.json
