id,source_id,input_image,source_reference_video,reference_video,prompt_file,cat_idx,cat_id,cat_name_zh,motion_idx,motion_id,motion_slug,motion_name_zh,seed,output_name,duration_seconds,reference_duration_seconds,fps,width,height,source_aspect_ratio,aspect_ratio,prompt_version,prompt_status,prompt_sha256,source_reference_sha256,identity_prompt_file
422,422,../data_h3/cat_ids/35_巴厘猫海豹重点色.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,35,35-balinese-seal-point,巴厘猫海豹重点色,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,422_35-balinese-seal-point_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,35e7d34e1a26428b489496bbbd3f03954731161c23651120b3ba8e25bb783e74,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
458,458,../data_h3/cat_ids/38_彼得秃猫.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,38,38-peterbald,彼得秃猫,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,458_38-peterbald_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,8d66b4d99e5ba2aaa7d0b427428a349fc790311733b1a93e6c213fac5691d8ab,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
470,470,../data_h3/cat_ids/39_雪鞋猫.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,39,39-snowshoe,雪鞋猫,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,470_39-snowshoe_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,86b71c9da9320e0f81cb8e127db9946a540755c9cf6220e6c5be876ab6bf54d0,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
494,494,../data_h3/cat_ids/41_英国短毛猫蓝色.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,41,41-british-shorthair-blue,英国短毛猫蓝色,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,494_41-british-shorthair-blue_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,b84eb37e6576da52358e627f8fad2b328687e69cd8076dfd0d3c358b0e91d32e,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
506,506,../data_h3/cat_ids/42_英国短毛猫金色.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,42,42-british-shorthair-golden,英国短毛猫金色,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,506_42-british-shorthair-golden_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,209af877e683eb5e6f8093d023967ef658a6f52cddbc1cee6640174bd7aca706,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
518,518,../data_h3/cat_ids/43_英国长毛猫丁香色.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,43,43-british-longhair-lilac,英国长毛猫丁香色,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,518_43-british-longhair-lilac_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,8e1837e0cfd3203d30685a4cf2b23d33dfdb5c306d8e70a96b4a2ccb338e822e,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
530,530,../data_h3/cat_ids/44_沙特尔猫.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,44,44-chartreux,沙特尔猫,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,530_44-chartreux_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,f07ed477ee87f359237aadfdec15b6ca8d0d9375d334cc66b7c6ce780d365a3b,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
578,578,../data_h3/cat_ids/48_美国卷耳猫长毛.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,48,48-american-curl-longhair,美国卷耳猫长毛,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,578_48-american-curl-longhair_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,6a5c78d06b13f32eefc84e6259db79121778e14e3b0b86eddc10fe55b3c65372,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
626,626,../data_h3/cat_ids/52_马恩岛猫短尾.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,52,52-manx-short-tail,马恩岛猫短尾,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,626_52-manx-short-tail_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,fdeac492dcddebcf20dabc6eb17a7e148e4502093be8662a12a6634945214049,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
638,638,../data_h3/cat_ids/53_德文卷毛猫.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,53,53-devon-rex,德文卷毛猫,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,638_53-devon-rex_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,9a669e3b73461830238ed5ee6f933a63daad2dd1145eb9f50bc02272c03f8b90,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
650,650,../data_h3/cat_ids/54_塞尔凯克卷毛猫长毛.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,54,54-selkirk-rex-longhair,塞尔凯克卷毛猫长毛,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,650_54-selkirk-rex-longhair_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,6f41a337795e9ad7a761af550c0ab87518b88fe7b3daef64cea4215a7fa02ebf,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
662,662,../data_h3/cat_ids/55_拉邦卷毛猫长毛.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,55,55-laperm-longhair,拉邦卷毛猫长毛,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,662_55-laperm-longhair_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,8e6658c4dc5575a403f51688bde54aae06524db9ef00694cc76de256858cb0f4,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
674,674,../data_h3/cat_ids/56_中华田园猫深棕狸花.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,56,56-chinese-domestic-dark-brown-tabby,中华田园猫深棕狸花,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,674_56-chinese-domestic-dark-brown-tabby_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,0340cd62a5334e7e62321e56bcf67e8be9dcf763bc12c26f242757cd6e1d6939,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
686,686,../data_h3/cat_ids/57_中华田园猫金棕狸花.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,57,57-chinese-domestic-golden-brown-tabby,中华田园猫金棕狸花,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,686_57-chinese-domestic-golden-brown-tabby_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,2ae199f94c6051aed295226fc127ba235da45b0acb904531a7ca4a728e9d3dc5,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
698,698,../data_h3/cat_ids/58_中华田园猫狸白.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,58,58-chinese-domestic-tabby-white,中华田园猫狸白,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,698_58-chinese-domestic-tabby-white_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,07f8d4a5164fb988dcf289f5a2ca4bf869102268ff840c53e782feb38886e5c0,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
710,710,../data_h3/cat_ids/59_中华田园猫高白奶牛.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,59,59-chinese-domestic-high-white-black,中华田园猫高白奶牛,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,710_59-chinese-domestic-high-white-black_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,5851dd7cfc72f07a5bc884e41f09d8dbbb8c4de4dd58b8d330d7a07f2d8516bb,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
746,746,../data_h3/cat_ids/62_中华田园猫高白三花.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,62,62-chinese-domestic-high-white-calico,中华田园猫高白三花,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,746_62-chinese-domestic-high-white-calico_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,ca2c3b2183ba29431dc8bdbe9399d95a649dded651fbac194629274d1a23044c,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
782,782,../data_h3/cat_ids/65_暹罗猫蓝重点色.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,65,65-siamese-blue-point,暹罗猫蓝重点色,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,782_65-siamese-blue-point_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,4d6059a392027a91db4cbf8817af52b797a72c9e58fe1133df74b4ed42f76750,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
806,806,../data_h3/cat_ids/67_阿比西尼亚猫索雷尔色.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,67,67-abyssinian-sorrel,阿比西尼亚猫索雷尔色,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,806_67-abyssinian-sorrel_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,7f5ee073f00ed9c125ee3ed83c2f8b12a34065ce707d78caeae0641ab8210115,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
818,818,../data_h3/cat_ids/68_俄罗斯蓝猫.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,68,68-russian-blue,俄罗斯蓝猫,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,818_68-russian-blue_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,306a9167a950ec7e07cec4c1ef52ccd43bd7a2d3507689934c1516d516cdba6e,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
830,830,../data_h3/cat_ids/69_英国短毛猫深蓝色.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,69,69-british-shorthair-deep-blue,英国短毛猫深蓝色,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,830_69-british-shorthair-deep-blue_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,1b698cdfa0ba8eb882d7e99f8bae0ef51aeab029c38709e6dddecf7b8a662ef6,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
890,890,../data_h3/cat_ids/74_美国短毛猫棕经典虎斑.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,74,74-american-shorthair-brown-classic-tabby,美国短毛猫棕经典虎斑,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,890_74-american-shorthair-brown-classic-tabby_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,79467c3064d3ec6258703a16cd7e615cb6ba31ae17a3b8a5595439ab77bb17bb,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
902,902,../data_h3/cat_ids/75_英国短毛猫深金渐层.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,75,75-british-shorthair-deep-golden-shaded,英国短毛猫深金渐层,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,902_75-british-shorthair-deep-golden-shaded_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,842510658bd9bd54f6dc829278ef3668f8d16e10623e159a9a6b7cc5f5f45d54,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
914,914,../data_h3/cat_ids/76_英国短毛猫浅金渐层.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,76,76-british-shorthair-light-golden-shaded,英国短毛猫浅金渐层,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,914_76-british-shorthair-light-golden-shaded_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,06a2aba4634a44a6b6ca51e361631ed3ac8328cd834924af81e6f6efc445e96c,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
926,926,../data_h3/cat_ids/77_英国短毛猫银渐层.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,77,77-british-shorthair-silver-shaded,英国短毛猫银渐层,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,926_77-british-shorthair-silver-shaded_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,557bca6f33f8983bc75412018bd08a025f71a583431b8a00312629f21a1b2006,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
950,950,../data_h3/cat_ids/79_缅因猫银虎斑.png,Ref_cat_teaser1.mp4,prepared/Ref_cat_teaser1.motion.mp4,prompts/cat_teaser1.v1.en.txt,79,79-maine-coon-silver-tabby,缅因猫银虎斑,04,04-cat-teaser1,cat_teaser1,左前爪坐姿拨打逗猫棒后注视玩具,0,950_79-maine-coon-silver-tabby_04-cat-teaser1_seed-0,4,4.0,24,480,832,15:26,9:16,cat_teaser1.v1+cat_identity.v1,pending_model_validation,a38ed1e7e390962f050a50f7160bdc8a748890d0d7b9c259b16af3ea99664b56,90ead0cb85338d88512f89fc4fdaa1599eaae717252a8a228289e47e9f7150f0,prompts/cat_identity.v1.json
