id,source_id,input_image,source_reference_video,reference_video,prompt_file,cat_idx,cat_id,cat_name_zh,motion_idx,motion_id,motion_slug,motion_name_zh,seed,output_name,duration_seconds,reference_duration_seconds,fps,width,height,source_aspect_ratio,aspect_ratio,prompt_version,prompt_status,prompt_sha256,source_reference_sha256
127,127,../../data_h3/cat_ids/10_短毛银色斑点猫.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,10,10-silver-spotted-shorthair,短毛银色斑点猫,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,127_10-silver-spotted-shorthair_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
139,139,../../data_h3/cat_ids/11_黑白燕尾服猫.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,11,11-black-white-tuxedo,黑白燕尾服猫,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,139_11-black-white-tuxedo_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
151,151,../../data_h3/cat_ids/12_短毛三花猫.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,12,12-calico-shorthair,短毛三花猫,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,151_12-calico-shorthair_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
163,163,../../data_h3/cat_ids/13_短毛淡三花猫.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,13,13-dilute-calico-shorthair,短毛淡三花猫,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,163_13-dilute-calico-shorthair_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
175,175,../../data_h3/cat_ids/14_短毛黑玳瑁猫.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,14,14-black-tortoiseshell-shorthair,短毛黑玳瑁猫,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,175_14-black-tortoiseshell-shorthair_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
187,187,../../data_h3/cat_ids/15_短毛蓝奶油玳瑁猫.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,15,15-blue-cream-tortoiseshell-shorthair,短毛蓝奶油玳瑁猫,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,187_15-blue-cream-tortoiseshell-shorthair_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
199,199,../../data_h3/cat_ids/16_阿比西尼亚猫原色.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,16,16-abyssinian-ruddy,阿比西尼亚猫原色,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,199_16-abyssinian-ruddy_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
211,211,../../data_h3/cat_ids/17_索马里猫索雷尔色.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,17,17-somali-sorrel,索马里猫索雷尔色,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,211_17-somali-sorrel_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
223,223,../../data_h3/cat_ids/18_孟加拉猫玫瑰斑.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,18,18-bengal-rosetted,孟加拉猫玫瑰斑,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,223_18-bengal-rosetted_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
235,235,../../data_h3/cat_ids/19_孟加拉猫雪色大理石纹.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,19,19-bengal-snow-marbled,孟加拉猫雪色大理石纹,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,235_19-bengal-snow-marbled_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
247,247,../../data_h3/cat_ids/20_埃及猫.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,20,20-egyptian-mau,埃及猫,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,247_20-egyptian-mau_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
259,259,../../data_h3/cat_ids/21_奥西猫黄褐色.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,21,21-ocicat-tawny,奥西猫黄褐色,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,259_21-ocicat-tawny_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
271,271,../../data_h3/cat_ids/22_萨凡纳猫.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,22,22-savannah,萨凡纳猫,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,271_22-savannah_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
283,283,../../data_h3/cat_ids/23_缅因猫.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,23,23-maine-coon,缅因猫,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,283_23-maine-coon_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
295,295,../../data_h3/cat_ids/24_挪威森林猫琥珀色.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,24,24-norwegian-forest-amber,挪威森林猫琥珀色,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,295_24-norwegian-forest-amber_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
307,307,../../data_h3/cat_ids/25_西伯利亚猫银色.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,25,25-siberian-silver,西伯利亚猫银色,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,307_25-siberian-silver_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
319,319,../../data_h3/cat_ids/26_涅瓦假面猫海豹山猫纹.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,26,26-neva-masquerade-seal-lynx-point,涅瓦假面猫海豹山猫纹,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,319_26-neva-masquerade-seal-lynx-point_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
331,331,../../data_h3/cat_ids/27_布偶猫蓝双色.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,27,27-ragdoll-blue-bicolor,布偶猫蓝双色,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,331_27-ragdoll-blue-bicolor_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
343,343,../../data_h3/cat_ids/28_伯曼猫海豹重点色.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,28,28-birman-seal-point,伯曼猫海豹重点色,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,343_28-birman-seal-point_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
355,355,../../data_h3/cat_ids/29_波斯猫金吉拉色.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,29,29-persian-chinchilla,波斯猫金吉拉色,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,355_29-persian-chinchilla_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
367,367,../../data_h3/cat_ids/30_异国短毛猫奶油色.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,30,30-exotic-shorthair-cream,异国短毛猫奶油色,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,367_30-exotic-shorthair-cream_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
379,379,../../data_h3/cat_ids/31_土耳其安哥拉猫.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,31,31-turkish-angora,土耳其安哥拉猫,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,379_31-turkish-angora_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
391,391,../../data_h3/cat_ids/32_土耳其梵猫.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,32,32-turkish-van,土耳其梵猫,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,391_32-turkish-van_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
403,403,../../data_h3/cat_ids/33_喜马拉雅猫火焰重点色.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,33,33-himalayan-flame-point,喜马拉雅猫火焰重点色,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,403_33-himalayan-flame-point_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
415,415,../../data_h3/cat_ids/34_暹罗猫海豹重点色.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,34,34-siamese-seal-point,暹罗猫海豹重点色,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,415_34-siamese-seal-point_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
427,427,../../data_h3/cat_ids/35_巴厘猫海豹重点色.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,35,35-balinese-seal-point,巴厘猫海豹重点色,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,427_35-balinese-seal-point_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
439,439,../../data_h3/cat_ids/36_缅甸猫深褐色.png,../Ref_drag_yarn_ball_and_catch.mp4,../prepared/Ref_drag_yarn_ball_and_catch.motion.mp4,../prompts/drag_yarn_ball_and_catch.v1.en.txt,36,36-burmese-sable,缅甸猫深褐色,09,09-drag-yarn-ball-and-catch,drag_yarn_ball_and_catch,追扑从画面左向右滚动的毛线球并按住,0,439_36-burmese-sable_09-drag-yarn-ball-and-catch_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch.v1,pending_model_validation,7ebe1b2a01564d805523f56b909e9a53772ebed08cbeda3c79c1765cceab70f6,5b888bc1cdc661bc3b5760445027966ef8d36a31c447614acbd23d3ca6af442e
