id,source_id,input_image,source_reference_video,reference_video,prompt_file,cat_idx,cat_id,cat_name_zh,motion_idx,motion_id,motion_slug,motion_name_zh,seed,output_name,duration_seconds,reference_duration_seconds,fps,width,height,source_aspect_ratio,aspect_ratio,prompt_version,prompt_status,prompt_sha256,source_reference_sha256
128,128,../../data_h3/cat_ids/10_短毛银色斑点猫.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,10,10-silver-spotted-shorthair,短毛银色斑点猫,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,128_10-silver-spotted-shorthair_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
140,140,../../data_h3/cat_ids/11_黑白燕尾服猫.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,11,11-black-white-tuxedo,黑白燕尾服猫,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,140_11-black-white-tuxedo_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
152,152,../../data_h3/cat_ids/12_短毛三花猫.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,12,12-calico-shorthair,短毛三花猫,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,152_12-calico-shorthair_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
164,164,../../data_h3/cat_ids/13_短毛淡三花猫.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,13,13-dilute-calico-shorthair,短毛淡三花猫,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,164_13-dilute-calico-shorthair_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
176,176,../../data_h3/cat_ids/14_短毛黑玳瑁猫.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,14,14-black-tortoiseshell-shorthair,短毛黑玳瑁猫,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,176_14-black-tortoiseshell-shorthair_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
188,188,../../data_h3/cat_ids/15_短毛蓝奶油玳瑁猫.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,15,15-blue-cream-tortoiseshell-shorthair,短毛蓝奶油玳瑁猫,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,188_15-blue-cream-tortoiseshell-shorthair_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
200,200,../../data_h3/cat_ids/16_阿比西尼亚猫原色.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,16,16-abyssinian-ruddy,阿比西尼亚猫原色,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,200_16-abyssinian-ruddy_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
212,212,../../data_h3/cat_ids/17_索马里猫索雷尔色.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,17,17-somali-sorrel,索马里猫索雷尔色,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,212_17-somali-sorrel_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
224,224,../../data_h3/cat_ids/18_孟加拉猫玫瑰斑.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,18,18-bengal-rosetted,孟加拉猫玫瑰斑,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,224_18-bengal-rosetted_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
236,236,../../data_h3/cat_ids/19_孟加拉猫雪色大理石纹.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,19,19-bengal-snow-marbled,孟加拉猫雪色大理石纹,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,236_19-bengal-snow-marbled_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
248,248,../../data_h3/cat_ids/20_埃及猫.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,20,20-egyptian-mau,埃及猫,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,248_20-egyptian-mau_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
260,260,../../data_h3/cat_ids/21_奥西猫黄褐色.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,21,21-ocicat-tawny,奥西猫黄褐色,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,260_21-ocicat-tawny_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
272,272,../../data_h3/cat_ids/22_萨凡纳猫.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,22,22-savannah,萨凡纳猫,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,272_22-savannah_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
284,284,../../data_h3/cat_ids/23_缅因猫.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,23,23-maine-coon,缅因猫,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,284_23-maine-coon_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
296,296,../../data_h3/cat_ids/24_挪威森林猫琥珀色.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,24,24-norwegian-forest-amber,挪威森林猫琥珀色,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,296_24-norwegian-forest-amber_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
308,308,../../data_h3/cat_ids/25_西伯利亚猫银色.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,25,25-siberian-silver,西伯利亚猫银色,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,308_25-siberian-silver_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
320,320,../../data_h3/cat_ids/26_涅瓦假面猫海豹山猫纹.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,26,26-neva-masquerade-seal-lynx-point,涅瓦假面猫海豹山猫纹,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,320_26-neva-masquerade-seal-lynx-point_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
332,332,../../data_h3/cat_ids/27_布偶猫蓝双色.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,27,27-ragdoll-blue-bicolor,布偶猫蓝双色,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,332_27-ragdoll-blue-bicolor_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
344,344,../../data_h3/cat_ids/28_伯曼猫海豹重点色.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,28,28-birman-seal-point,伯曼猫海豹重点色,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,344_28-birman-seal-point_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
356,356,../../data_h3/cat_ids/29_波斯猫金吉拉色.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,29,29-persian-chinchilla,波斯猫金吉拉色,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,356_29-persian-chinchilla_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
368,368,../../data_h3/cat_ids/30_异国短毛猫奶油色.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,30,30-exotic-shorthair-cream,异国短毛猫奶油色,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,368_30-exotic-shorthair-cream_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
380,380,../../data_h3/cat_ids/31_土耳其安哥拉猫.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,31,31-turkish-angora,土耳其安哥拉猫,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,380_31-turkish-angora_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
392,392,../../data_h3/cat_ids/32_土耳其梵猫.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,32,32-turkish-van,土耳其梵猫,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,392_32-turkish-van_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
404,404,../../data_h3/cat_ids/33_喜马拉雅猫火焰重点色.png,../Ref_drag_yarn_ball_and_catch_mirror.mp4,../prepared/Ref_drag_yarn_ball_and_catch_mirror.motion.mp4,../prompts/drag_yarn_ball_and_catch_mirror.v1.en.txt,33,33-himalayan-flame-point,喜马拉雅猫火焰重点色,10,10-drag-yarn-ball-and-catch-mirror,drag_yarn_ball_and_catch_mirror,追扑从画面右向左滚动的毛线球并按住,0,404_33-himalayan-flame-point_10-drag-yarn-ball-and-catch-mirror_seed-0,4,4.0,24,480,832,15:26,9:16,drag_yarn_ball_and_catch_mirror.v1,pending_model_validation,477225bf4f6fca729b4947c68a49ba53af5fb0428686571bc103a6f680058a2d,8b44957f6ebaca7c04c4a0af6bf4fbb65085b8ecf0acaf3433dc727a25b74982
